"nr";"year";"black";"exper";"hisp";"hours";"married";"occ1";"occ2";"occ3";"occ4";"occ5";"occ6";"occ7";"occ8";"occ9";"educ";"union";"lwage";"d81";"d82";"d83";"d84";"d85";"d86";"d87";"expersq"
560;1986;0;8;0;3930;0;0;1;0;0;0;0;0;0;0;12;1;1,2149829864502;0;0;0;0;0;1;0;64
560;1987;0;9;0;3709;0;1;0;0;0;0;0;0;0;0;12;0;1,63935899734497;0;0;0;0;0;0;1;81
569;1980;0;2;0;2680;0;0;1;0;0;0;0;0;0;0;12;0;0,683725118637085;0;0;0;0;0;0;0;4
569;1981;0;3;0;2230;0;0;0;1;0;0;0;0;0;0;12;0;1,07898902893066;1;0;0;0;0;0;0;9
569;1982;0;4;0;2825;0;0;1;0;0;0;0;0;0;0;12;0;0,839635729789734;0;1;0;0;0;0;0;16
569;1983;0;5;0;2069;0;0;0;1;0;0;0;0;0;0;12;0;1,50756895542145;0;0;1;0;0;0;0;25
569;1984;0;6;0;2520;0;0;1;0;0;0;0;0;0;0;12;0;1,02065205574036;0;0;0;1;0;0;0;36
569;1985;0;7;0;2160;0;0;0;1;0;0;0;0;0;0;12;0;0,542597770690918;0;0;0;0;1;0;0;49
569;1986;0;8;0;2480;0;0;0;1;0;0;0;0;0;0;12;0;0,114716298878193;0;0;0;0;0;1;0;64
569;1987;0;9;0;2795;0;1;0;0;0;0;0;0;0;0;12;0;0,312851786613464;0;0;0;0;0;0;1;81
583;1980;0;4;0;2070;0;0;1;0;0;0;0;0;0;0;12;0;1,62677204608917;0;0;0;0;0;0;0;16
583;1981;0;5;0;2110;0;0;0;0;0;1;0;0;0;0;12;0;1,88087499141693;1;0;0;0;0;0;0;25
583;1982;0;6;0;2080;0;0;0;0;0;1;0;0;0;0;12;1;1,74119699001312;0;1;0;0;0;0;0;36
583;1983;0;7;0;2000;0;0;0;0;0;0;1;0;0;0;12;1;2,19478797912598;0;0;1;0;0;0;0;49
583;1984;0;8;0;2080;1;0;0;0;0;1;0;0;0;0;12;0;2,0838360786438;0;0;0;1;0;0;0;64
583;1985;0;9;0;2520;1;0;0;0;0;1;0;0;0;0;12;0;1,91844797134399;0;0;0;0;1;0;0;81
583;1986;0;10;0;2180;1;0;0;0;0;1;0;0;0;0;12;0;2,15671396255493;0;0;0;0;0;1;0;100
583;1987;0;11;0;2450;0;0;0;0;0;1;0;0;0;0;12;0;1,98504102230072;0;0;0;0;0;0;1;121
647;1980;0;2;0;2080;0;0;0;0;0;0;1;0;0;0;12;1;1,39670598506927;0;0;0;0;0;0;0;4
647;1981;0;3;0;1960;1;0;0;0;1;0;0;0;0;0;12;1;1,51982605457306;1;0;0;0;0;0;0;9
647;1982;0;4;0;2200;1;0;0;0;1;0;0;0;0;0;12;1;1,509153008461;0;1;0;0;0;0;0;16
647;1983;0;5;0;2208;1;0;0;0;1;0;0;0;0;0;12;1;1,64504194259644;0;0;1;0;0;0;0;25
647;1984;0;6;0;2080;0;0;0;0;1;0;0;0;0;0;12;1;1,54901504516602;0;0;0;1;0;0;0;36
647;1985;0;7;0;2120;1;0;0;0;1;0;0;0;0;0;12;1;1,82695603370667;0;0;0;0;1;0;0;49
647;1986;0;8;0;2215;1;0;0;0;1;0;0;0;0;0;12;1;1,88367998600006;0;0;0;0;0;1;0;64
647;1987;0;9;0;2273;1;0;0;0;1;0;0;0;0;0;12;1;2,02366089820862;0;0;0;0;0;0;1;81
658;1980;0;4;0;2209;0;0;0;0;1;0;0;0;0;0;12;1;1,73141694068909;0;0;0;0;0;0;0;16
658;1981;0;5;0;2113;0;0;0;0;1;0;0;0;0;0;12;0;1,81375896930695;1;0;0;0;0;0;0;25
658;1982;0;6;0;2280;0;0;0;0;0;0;1;0;0;0;12;1;1,70004796981812;0;1;0;0;0;0;0;36
658;1983;0;7;0;2256;0;0;0;0;1;0;0;0;0;0;12;1;1,93964898586273;0;0;1;0;0;0;0;49
658;1984;0;8;0;2523;0;0;0;0;1;0;0;0;0;0;12;0;1,93575298786163;0;0;0;1;0;0;0;64
658;1985;0;9;0;2400;0;0;0;0;0;0;1;0;0;0;12;0;2,0997850894928;0;0;0;0;1;0;0;81
658;1986;0;10;0;2145;0;0;0;0;1;0;0;0;0;0;12;0;2,19204711914062;0;0;0;0;0;1;0;100
658;1987;0;11;0;2487;0;0;0;0;1;0;0;0;0;0;12;0;2,0051429271698;0;0;0;0;0;0;1;121
684;1980;0;2;0;600;0;0;0;0;0;0;1;0;0;0;12;0;2,8217830657959;0;0;0;0;0;0;0;4
684;1981;0;3;0;2080;0;0;0;0;0;0;1;0;0;0;12;0;2,17998290061951;1;0;0;0;0;0;0;9
684;1982;0;4;0;1840;1;0;0;0;0;1;0;0;0;0;12;0;2,30942702293396;0;1;0;0;0;0;0;16
684;1983;0;5;0;2080;1;0;0;0;0;0;1;0;0;0;12;0;2,2513210773468;0;0;1;0;0;0;0;25
684;1984;0;6;0;2080;1;0;0;0;0;0;1;0;0;0;12;0;2,35229706764221;0;0;0;1;0;0;0;36
684;1985;0;7;0;2472;1;0;0;0;0;0;0;1;0;0;12;0;2,31384801864624;0;0;0;0;1;0;0;49
684;1986;0;8;0;2226;1;0;0;0;0;0;0;1;0;0;12;0;2,25342011451721;0;0;0;0;0;1;0;64
684;1987;0;9;0;2184;1;1;0;0;0;0;0;0;0;0;12;0;2,40535306930542;0;0;0;0;0;0;1;81
711;1980;0;2;0;1807;0;0;0;0;0;0;0;1;0;0;11;0;1,23202502727509;0;0;0;0;0;0;0;4
711;1981;0;3;0;2040;0;0;0;0;0;0;0;1;0;0;11;0;1,36649203300476;1;0;0;0;0;0;0;9
711;1982;0;4;0;2080;0;0;1;0;0;0;0;0;0;0;11;0;1,69050300121307;0;1;0;0;0;0;0;16
711;1983;0;5;0;2080;0;0;0;0;0;1;0;0;0;0;11;0;1,66087198257446;0;0;1;0;0;0;0;25
711;1984;0;6;0;2656;0;0;0;0;0;0;0;1;0;0;11;0;1,55587601661682;0;0;0;1;0;0;0;36
711;1985;0;7;0;2760;0;0;0;1;0;0;0;0;0;0;11;0;-0,714125573635101;0;0;0;0;1;0;0;49
711;1986;0;8;0;2745;0;0;0;1;0;0;0;0;0;0;11;0;1,46848094463348;0;0;0;0;0;1;0;64
711;1987;0;9;0;2860;0;0;0;1;0;0;0;0;0;0;11;0;0,513005793094635;0;0;0;0;0;0;1;81
729;1980;0;2;0;2120;1;0;0;0;0;0;0;1;0;0;13;1;1,9595799446106;0;0;0;0;0;0;0;4
729;1981;0;3;0;1325;0;0;0;0;0;0;0;1;0;0;13;0;1,8933390378952;1;0;0;0;0;0;0;9
729;1982;0;4;0;680;1;0;1;0;0;0;0;0;0;0;13;1;3,09621596336365;0;1;0;0;0;0;0;16
729;1983;0;5;0;1080;1;0;0;0;0;0;0;1;0;0;13;1;1,91081297397614;0;0;1;0;0;0;0;25
729;1984;0;6;0;2920;1;0;0;1;0;0;0;0;0;0;13;0;1,6152640581131;0;0;0;1;0;0;0;36
729;1985;0;7;0;2880;1;0;0;1;0;0;0;0;0;0;13;0;2,07652807235718;0;0;0;0;1;0;0;49
729;1986;0;8;0;3300;1;0;1;0;0;0;0;0;0;0;13;0;2,10753989219666;0;0;0;0;0;1;0;64
729;1987;0;9;0;3025;1;0;0;1;0;0;0;0;0;0;13;0;2,15558505058289;0;0;0;0;0;0;1;81
731;1980;0;4;0;1352;0;0;1;0;0;0;0;0;0;0;12;0;1,65563905239105;0;0;0;0;0;0;0;16
731;1981;0;5;0;1480;1;0;0;0;0;0;0;0;1;0;12;0;1,46425604820251;1;0;0;0;0;0;0;25
731;1982;0;6;0;2470;1;0;0;0;0;0;0;0;1;0;12;0;1,00782799720764;0;1;0;0;0;0;0;36
731;1983;0;7;0;3330;1;0;0;0;0;0;0;0;0;1;12;0;1,47794902324677;0;0;1;0;0;0;0;49
731;1984;0;8;0;1130;1;0;0;0;0;1;0;0;0;0;12;0;0,618720173835754;0;0;0;1;0;0;0;64
731;1985;0;9;0;2700;0;0;0;0;0;0;0;1;0;0;12;0;2,22562408447266;0;0;0;0;1;0;0;81
731;1986;0;10;0;2600;0;0;0;0;0;0;0;0;0;1;12;0;2,65773105621338;0;0;0;0;0;1;0;100
731;1987;0;11;0;2250;0;0;0;0;0;0;1;0;0;0;12;0;2,1391921043396;0;0;0;0;0;0;1;121
732;1980;0;3;0;1980;0;0;0;0;0;0;1;0;0;0;12;0;1,49727094173431;0;0;0;0;0;0;0;9
732;1981;0;4;0;2080;0;0;0;0;0;0;1;0;0;0;12;0;1,60171604156494;1;0;0;0;0;0;0;16
732;1982;0;5;0;1920;0;0;0;0;0;0;1;0;0;0;12;0;1,50484299659729;0;1;0;0;0;0;0;25
732;1983;0;6;0;2575;0;0;0;0;0;0;1;0;0;0;12;0;1,79804694652557;0;0;1;0;0;0;0;36
732;1984;0;7;0;3080;0;0;0;0;0;0;1;0;0;0;12;0;1,65288996696472;0;0;0;1;0;0;0;49
732;1985;0;8;0;2850;0;0;0;0;0;0;1;0;0;0;12;0;1,76338505744934;0;0;0;0;1;0;0;64
732;1986;0;9;0;3075;0;0;0;0;0;0;1;0;0;0;12;0;1,72268199920654;0;0;0;0;0;1;0;81
732;1987;0;10;0;3062;0;0;0;0;0;0;1;0;0;0;12;0;1,7620609998703;0;0;0;0;0;0;1;100
793;1980;0;2;0;1270;0;0;0;0;1;0;0;0;0;0;14;0;0,891528427600861;0;0;0;0;0;0;0;4
793;1981;0;3;0;1740;0;0;0;0;0;0;0;0;0;1;14;0;1,93102204799652;1;0;0;0;0;0;0;9
793;1982;0;4;0;2804;0;0;0;0;0;0;0;0;0;1;14;0;1,90264999866486;0;1;0;0;0;0;0;16
793;1983;0;5;0;2548;0;0;0;0;0;0;0;0;0;1;14;0;1,88537502288818;0;0;1;0;0;0;0;25
793;1984;0;6;0;3132;0;1;0;0;0;0;0;0;0;0;14;0;1,67870795726776;0;0;0;1;0;0;0;36
793;1985;0;7;0;2130;0;0;1;0;0;0;0;0;0;0;14;0;1,89635801315308;0;0;0;0;1;0;0;49
793;1986;0;8;0;2215;0;0;1;0;0;0;0;0;0;0;14;0;1,788370013237;0;0;0;0;0;1;0;64
793;1987;0;9;0;2400;0;0;0;0;0;0;0;0;0;1;14;0;1,56382703781128;0;0;0;0;0;0;1;81
797;1980;0;3;0;1476;0;0;0;0;0;0;0;1;0;0;10;0;0,992524027824402;0;0;0;0;0;0;0;9
797;1981;0;4;0;1840;0;0;0;0;0;1;0;0;0;0;10;1;2,34514498710632;1;0;0;0;0;0;0;16
797;1982;0;5;0;2800;0;0;1;0;0;0;0;0;0;0;10;1;1,68093395233154;0;1;0;0;0;0;0;25
797;1983;0;6;0;2126;1;0;0;0;0;0;0;1;0;0;10;0;1,98965394496918;0;0;1;0;0;0;0;36
797;1984;0;7;0;2600;1;0;0;0;0;0;1;0;0;0;10;1;2,4480140209198;0;0;0;1;0;0;0;49
797;1985;0;8;0;2600;1;0;0;0;0;0;1;0;0;0;10;1;2,45018005371094;0;0;0;0;1;0;0;64
797;1986;0;9;0;3542;1;0;0;0;0;0;1;0;0;0;10;1;2,17223906517029;0;0;0;0;0;1;0;81
797;1987;0;10;0;3520;1;0;0;0;0;0;1;0;0;0;10;1;2,41598391532898;0;0;0;0;0;0;1;100
800;1980;0;2;0;2080;0;0;0;0;0;0;0;0;0;1;11;1;1,58776199817657;0;0;0;0;0;0;0;4
800;1981;0;3;0;2080;0;0;0;0;0;0;0;0;0;1;11;1;1,60943794250488;1;0;0;0;0;0;0;9
800;1982;0;4;0;2080;0;0;0;0;0;0;0;0;0;1;11;1;1,50818204879761;0;1;0;0;0;0;0;16
800;1983;0;5;0;2080;0;0;0;0;0;0;0;0;0;1;11;1;1,55551099777222;0;0;1;0;0;0;0;25
800;1984;0;6;0;2080;0;0;0;0;0;0;0;0;0;1;11;1;1,54901504516602;0;0;0;1;0;0;0;36
800;1985;0;7;0;2080;0;0;0;0;0;0;0;0;0;1;11;0;1,61643004417419;0;0;0;0;1;0;0;49
800;1986;0;8;0;2080;1;0;0;0;0;0;0;0;0;1;11;1;1,82593703269958;0;0;0;0;0;1;0;64
800;1987;0;9;0;2080;1;0;0;0;0;1;0;0;0;0;11;1;1,99043500423431;0;0;0;0;0;0;1;81
813;1980;0;2;0;840;0;0;0;0;0;0;0;1;0;0;13;0;1,55621302127838;0;0;0;0;0;0;0;4
813;1981;0;3;0;1000;0;1;0;0;0;0;0;0;0;0;13;0;0,422912001609802;1;0;0;0;0;0;0;9
813;1982;0;4;0;2115;0;0;0;0;1;0;0;0;0;0;13;0;0,710434079170227;0;1;0;0;0;0;0;16
813;1983;0;5;0;1725;0;1;0;0;0;0;0;0;0;0;13;0;0,931721687316895;0;0;1;0;0;0;0;25
813;1984;0;6;0;1980;0;1;0;0;0;0;0;0;0;0;13;0;-3,57907891273499;0;0;0;1;0;0;0;36
813;1985;0;7;0;1260;0;1;0;0;0;0;0;0;0;0;13;0;1,32275605201721;0;0;0;0;1;0;0;49
813;1986;0;8;0;1320;0;0;0;0;1;0;0;0;0;0;13;0;1,38970005512238;0;0;0;0;0;1;0;64
813;1987;0;9;0;1905;0;1;0;0;0;0;0;0;0;0;13;0;1,54349994659424;0;0;0;0;0;0;1;81
823;1980;0;3;0;492;0;0;0;0;0;0;0;0;0;1;10;0;-0,372661411762238;0;0;0;0;0;0;0;9
823;1981;0;4;0;1527;0;0;0;0;1;0;0;0;0;0;10;0;0,606314420700073;1;0;0;0;0;0;0;16
823;1982;0;5;0;1408;0;0;0;1;0;0;0;0;0;0;10;0;0,864880502223969;0;1;0;0;0;0;0;25
823;1983;0;6;0;2060;0;0;0;0;0;0;0;0;0;1;10;0;0,51217120885849;0;0;1;0;0;0;0;36
823;1984;0;7;0;1780;0;0;0;0;0;0;0;0;0;1;10;0;0,683911621570587;0;0;0;1;0;0;0;49
823;1985;0;8;0;2177;0;0;0;1;0;0;0;0;0;0;10;0;0,999749302864075;0;0;0;0;1;0;0;64
823;1986;0;9;0;2208;0;0;1;0;0;0;0;0;0;0;10;0;1,43486094474792;0;0;0;0;0;1;0;81
823;1987;0;10;0;1963;0;0;0;1;0;0;0;0;0;0;10;0;1,17703604698181;0;0;0;0;0;0;1;100
827;1980;0;2;0;1280;0;0;0;0;0;1;0;0;0;0;12;0;0,883685171604156;0;0;0;0;0;0;0;4
827;1981;0;3;0;712;0;0;0;0;0;1;0;0;0;0;12;0;1,42486703395844;1;0;0;0;0;0;0;9
827;1982;0;4;0;729;0;0;0;0;0;0;0;0;0;1;12;0;1,36590397357941;0;1;0;0;0;0;0;16
827;1983;0;5;0;726;0;0;0;0;0;0;0;0;0;1;12;0;1,39168894290924;0;0;1;0;0;0;0;25
827;1984;0;6;0;2330;0;0;0;1;0;0;0;0;0;0;12;0;1,79218995571136;0;0;0;1;0;0;0;36
827;1985;0;7;0;2600;0;0;0;1;0;0;0;0;0;0;12;0;1,94828295707703;0;0;0;0;1;0;0;49
827;1986;0;8;0;2410;1;0;0;1;0;0;0;0;0;0;12;0;2,26361203193665;0;0;0;0;0;1;0;64
827;1987;0;9;0;2160;1;0;0;1;0;0;0;0;0;0;12;0;2,62896394729614;0;0;0;0;0;0;1;81
847;1980;1;1;0;2040;0;0;0;0;0;0;0;0;0;1;14;1;1,56272804737091;0;0;0;0;0;0;0;1
847;1981;1;2;0;2120;0;1;0;0;0;0;0;0;0;0;14;1;1,66449797153473;1;0;0;0;0;0;0;4
847;1982;1;3;0;2080;0;0;0;0;0;1;0;0;0;0;14;0;1,77054595947266;0;1;0;0;0;0;0;9
847;1983;1;4;0;2080;0;0;0;0;0;1;0;0;0;0;14;0;1,78603494167328;0;0;1;0;0;0;0;16
847;1984;1;5;0;2080;0;0;0;0;0;1;0;0;0;0;14;0;2,00099992752075;0;0;0;1;0;0;0;25
847;1985;1;6;0;2080;0;0;0;0;1;0;0;0;0;0;14;1;1,64817905426025;0;0;0;0;1;0;0;36
847;1986;1;7;0;2055;0;0;1;0;0;0;0;0;0;0;14;0;2,12571096420288;0;0;0;0;0;1;0;49
847;1987;1;8;0;4120;1;0;0;0;1;0;0;0;0;0;14;1;1,68841898441315;0;0;0;0;0;0;1;64
851;1980;0;2;0;2080;0;0;0;0;0;0;1;0;0;0;12;0;1,87581300735474;0;0;0;0;0;0;0;4
851;1981;0;3;0;2080;0;0;0;0;0;0;1;0;0;0;12;0;1,95667600631714;1;0;0;0;0;0;0;9
851;1982;0;4;0;2080;1;0;0;0;0;0;1;0;0;0;12;0;1,86725401878357;0;1;0;0;0;0;0;16
851;1983;0;5;0;2080;1;0;0;0;0;1;0;0;0;0;12;0;2,17453289031982;0;0;1;0;0;0;0;25
851;1984;0;6;0;1806;1;0;0;0;0;0;0;1;0;0;12;0;1,91449701786041;0;0;0;1;0;0;0;36
851;1985;0;7;0;1976;1;0;0;0;0;1;0;0;0;0;12;1;2,01792597770691;0;0;0;0;1;0;0;49
851;1986;0;8;0;1976;1;0;0;0;0;1;0;0;0;0;12;1;2,11765909194946;0;0;0;0;0;1;0;64
851;1987;0;9;0;2336;0;0;0;0;0;1;0;0;0;0;12;1;1,97762894630432;0;0;0;0;0;0;1;81
863;1980;0;2;0;2650;0;1;0;0;0;0;0;0;0;0;12;0;1,57045102119446;0;0;0;0;0;0;0;4
863;1981;0;3;0;2600;0;1;0;0;0;0;0;0;0;0;12;0;1,56218504905701;1;0;0;0;0;0;0;9
863;1982;0;4;0;2190;0;1;0;0;0;0;0;0;0;0;12;0;1,5699770450592;0;1;0;0;0;0;0;16
863;1983;0;5;0;2080;0;1;0;0;0;0;0;0;0;0;12;0;1,79411995410919;0;0;1;0;0;0;0;25
863;1984;0;6;0;2105;0;1;0;0;0;0;0;0;0;0;12;0;1,83717203140259;0;0;0;1;0;0;0;36
863;1985;0;7;0;2313;1;0;0;0;1;0;0;0;0;0;12;0;1,81393504142761;0;0;0;0;1;0;0;49
863;1986;0;8;0;2760;1;1;0;0;0;0;0;0;0;0;12;0;2,03839588165283;0;0;0;0;0;1;0;64
863;1987;0;9;0;3220;1;1;0;0;0;0;0;0;0;0;12;0;1,90590405464172;0;0;0;0;0;0;1;81
873;1980;0;2;0;1218;0;0;0;0;0;0;0;0;0;1;10;1;0,59686291217804;0;0;0;0;0;0;0;4
873;1981;0;3;0;1300;0;0;0;0;0;0;0;0;0;1;10;0;0,474991202354431;1;0;0;0;0;0;0;9
873;1982;0;4;0;1390;0;0;0;0;0;0;0;0;0;1;10;0;1,09026503562927;0;1;0;0;0;0;0;16
873;1983;0;5;0;1638;0;0;0;0;0;0;0;0;0;1;10;1;1,00000202655792;0;0;1;0;0;0;0;25
873;1984;0;6;0;2204;0;0;0;0;0;0;0;0;0;1;10;1;0,833053112030029;0;0;0;1;0;0;0;36
873;1985;0;7;0;3195;0;1;0;0;0;0;0;0;0;0;10;1;1,40128099918365;0;0;0;0;1;0;0;49
873;1986;0;8;0;2280;0;1;0;0;0;0;0;0;0;0;10;1;1,73412895202637;0;0;0;0;0;1;0;64
873;1987;0;9;0;1425;0;1;0;0;0;0;0;0;0;0;10;1;1,88287198543549;0;0;0;0;0;0;1;81
891;1980;0;2;0;2000;0;0;0;0;0;0;1;0;0;0;12;1;2,00004410743713;0;0;0;0;0;0;0;4
891;1981;0;3;0;1751;1;0;0;0;0;0;1;0;0;0;12;1;2,30771207809448;1;0;0;0;0;0;0;9
891;1982;0;4;0;2010;1;0;0;0;0;0;1;0;0;0;12;1;2,30881309509277;0;1;0;0;0;0;0;16
891;1983;0;5;0;1670;0;0;0;0;0;0;1;0;0;0;12;1;1,88041603565216;0;0;1;0;0;0;0;25
891;1984;0;6;0;3072;1;0;0;0;0;0;1;0;0;0;12;0;1,86990094184875;0;0;0;1;0;0;0;36
891;1985;0;7;0;3168;1;0;0;1;0;0;0;0;0;0;12;1;2,07919788360596;0;0;0;0;1;0;0;49
891;1986;0;8;0;3310;1;0;0;1;0;0;0;0;0;0;12;1;1,8874499797821;0;0;0;0;0;1;0;64
891;1987;0;9;0;3640;0;1;0;0;0;0;0;0;0;0;12;0;1,80942702293396;0;0;0;0;0;0;1;81
908;1980;0;2;0;576;0;0;0;0;0;0;0;0;0;1;10;1;0,997580587863922;0;0;0;0;0;0;0;4
908;1981;0;3;0;1016;0;0;0;0;0;0;0;0;0;1;10;1;0,230986699461937;1;0;0;0;0;0;0;9
908;1982;0;4;0;976;0;0;0;0;0;0;0;0;0;1;10;1;0,432260900735855;0;1;0;0;0;0;0;16
908;1983;0;5;0;496;0;0;0;0;0;0;0;0;0;1;10;1;0,974155306816101;0;0;1;0;0;0;0;25
908;1984;0;6;0;1676;0;0;0;0;0;0;0;0;0;1;10;1;0,512209892272949;0;0;0;1;0;0;0;36
908;1985;0;7;0;2434;0;1;0;0;0;0;0;0;0;0;10;0;0,948436319828033;0;0;0;0;1;0;0;49
908;1986;0;8;0;2020;0;0;0;0;0;0;0;1;0;0;10;0;1,28268802165985;0;0;0;0;0;1;0;64
908;1987;0;9;0;1927;1;0;0;0;0;0;0;1;0;0;10;0;1,3778669834137;0;0;0;0;0;0;1;81
910;1980;1;2;0;2080;0;0;0;0;0;0;1;0;0;0;13;0;1,86539304256439;0;0;0;0;0;0;0;4
910;1981;1;3;0;1420;0;0;0;0;1;0;0;0;0;0;13;0;2,1342499256134;1;0;0;0;0;0;0;9
910;1982;1;4;0;2310;0;0;0;1;0;0;0;0;0;0;13;0;1,0408970117569;0;1;0;0;0;0;0;16
910;1983;1;5;0;3008;0;1;0;0;0;0;0;0;0;0;13;0;1,76196801662445;0;0;1;0;0;0;0;25
910;1984;1;6;0;2360;0;0;1;0;0;0;0;0;0;0;13;0;1,91915798187256;0;0;0;1;0;0;0;36
910;1985;1;7;0;2475;0;1;0;0;0;0;0;0;0;0;13;0;2,25706601142883;0;0;0;0;1;0;0;49
910;1986;1;8;0;2404;0;1;0;0;0;0;0;0;0;0;13;0;2,11195397377014;0;0;0;0;0;1;0;64
910;1987;1;9;0;2928;0;1;0;0;0;0;0;0;0;0;13;0;1,89233100414276;0;0;0;0;0;0;1;81
916;1980;0;2;0;1120;0;0;0;0;0;0;1;0;0;0;13;0;1,17544102668762;0;0;0;0;0;0;0;4
916;1981;0;3;0;585;0;0;0;0;0;0;1;0;0;0;13;0;1,41161203384399;1;0;0;0;0;0;0;9
916;1982;0;4;0;1515;0;0;0;0;0;0;1;0;0;0;13;0;1,61579501628876;0;1;0;0;0;0;0;16
916;1983;0;5;0;2080;0;0;0;0;0;0;0;1;0;0;13;0;1,68894100189209;0;0;1;0;0;0;0;25
916;1984;0;6;0;2080;0;0;0;0;0;1;0;0;0;0;13;0;1,96154999732971;0;0;0;1;0;0;0;36
916;1985;0;7;0;2400;0;0;0;0;0;1;0;0;0;0;13;0;1,9105429649353;0;0;0;0;1;0;0;49
916;1986;0;8;0;2200;0;0;1;0;0;0;0;0;0;0;13;0;2,01830911636353;0;0;0;0;0;1;0;64
916;1987;0;9;0;2080;0;0;0;0;0;1;0;0;0;0;13;0;2,28229188919067;0;0;0;0;0;0;1;81
919;1980;0;3;0;1236;1;0;0;0;0;1;0;0;0;0;12;0;1,56800901889801;0;0;0;0;0;0;0;9
919;1981;0;4;0;2080;1;0;0;0;0;0;0;0;0;1;12;1;1,39586400985718;1;0;0;0;0;0;0;16
919;1982;0;5;0;2080;1;0;0;0;0;0;0;0;0;1;12;1;1,38034796714783;0;1;0;0;0;0;0;25
919;1983;0;6;0;2080;1;0;0;0;0;0;0;0;0;1;12;1;1,49442303180695;0;0;1;0;0;0;0;36
919;1984;0;7;0;2080;1;0;0;0;0;0;0;0;0;1;12;1;1,39486396312714;0;0;0;1;0;0;0;49
919;1985;0;8;0;2080;1;0;0;0;0;0;0;0;0;1;12;1;1,44053900241852;0;0;0;0;1;0;0;64
919;1986;0;9;0;2080;1;0;0;0;0;0;0;0;0;1;12;1;1,59636199474335;0;0;0;0;0;1;0;81
919;1987;0;10;0;2080;1;0;0;0;0;0;0;0;0;1;12;1;1,61991703510284;0;0;0;0;0;0;1;100
922;1980;0;2;0;1604;0;0;1;0;0;0;0;0;0;0;12;0;1,60250604152679;0;0;0;0;0;0;0;4
922;1981;0;3;0;2300;0;0;0;0;0;0;0;1;0;0;12;0;2,03499007225037;1;0;0;0;0;0;0;9
922;1982;0;4;0;2084;0;0;0;0;0;0;1;0;0;0;12;0;2,23862791061401;0;1;0;0;0;0;0;16
922;1983;0;5;0;2066;0;0;1;0;0;0;0;0;0;0;12;0;2,21767091751099;0;0;1;0;0;0;0;25
922;1984;0;6;0;2540;0;0;0;0;0;1;0;0;0;0;12;0;2,44783091545105;0;0;0;1;0;0;0;36
922;1985;0;7;0;2600;0;0;1;0;0;0;0;0;0;0;12;0;2,60368990898132;0;0;0;0;1;0;0;49
922;1986;0;8;0;3140;0;0;0;0;0;1;0;0;0;0;12;0;2,35569000244141;0;0;0;0;0;1;0;64
922;1987;0;9;0;3575;1;0;0;0;0;1;0;0;0;0;12;0;2,18698191642761;0;0;0;0;0;0;1;81
924;1980;0;1;0;248;0;1;0;0;0;0;0;0;0;0;11;0;0,853558480739594;0;0;0;0;0;0;0;1
924;1981;0;2;0;970;0;0;0;0;1;0;0;0;0;0;11;0;0,892166972160339;1;0;0;0;0;0;0;4
924;1982;0;3;0;1189;0;1;0;0;0;0;0;0;0;0;11;0;0,850041270256042;0;1;0;0;0;0;0;9
924;1983;0;4;0;2136;0;1;0;0;0;0;0;0;0;0;11;0;0,590937674045563;0;0;1;0;0;0;0;16
924;1984;0;5;0;2520;0;0;0;1;0;0;0;0;0;0;11;0;1,20297300815582;0;0;0;1;0;0;0;25
924;1985;0;6;0;2284;0;0;0;1;0;0;0;0;0;0;11;0;1,55461800098419;0;0;0;0;1;0;0;36
924;1986;0;7;0;2294;0;0;0;1;0;0;0;0;0;0;11;0;1,8021160364151;0;0;0;0;0;1;0;49
924;1987;0;8;0;2332;1;0;0;0;1;0;0;0;0;0;11;0;1,69792997837067;0;0;0;0;0;0;1;64
925;1980;0;2;0;2040;0;1;0;0;0;0;0;0;0;0;15;0;2,13524699211121;0;0;0;0;0;0;0;4
925;1981;0;3;0;2080;0;1;0;0;0;0;0;0;0;0;15;0;2,22254204750061;1;0;0;0;0;0;0;9
925;1982;0;4;0;2310;0;1;0;0;0;0;0;0;0;0;15;0;2,13566994667053;0;1;0;0;0;0;0;16
925;1983;0;5;0;2340;0;1;0;0;0;0;0;0;0;0;15;0;2,23623609542847;0;0;1;0;0;0;0;25
925;1984;0;6;0;2340;0;1;0;0;0;0;0;0;0;0;15;0;2,34752297401428;0;0;0;1;0;0;0;36
925;1985;0;7;0;2175;1;1;0;0;0;0;0;0;0;0;15;0;2,41444802284241;0;0;0;0;1;0;0;49
925;1986;0;8;0;2080;1;1;0;0;0;0;0;0;0;0;15;0;0,0494448989629745;0;0;0;0;0;1;0;64
925;1987;0;9;0;2080;1;1;0;0;0;0;0;0;0;0;15;0;2,62321901321411;0;0;0;0;0;0;1;81
944;1980;0;2;0;702;0;0;0;0;1;0;0;0;0;0;13;0;0,819390892982483;0;0;0;0;0;0;0;4
944;1981;0;3;0;1535;0;0;0;0;1;0;0;0;0;0;13;0;0,589594721794128;1;0;0;0;0;0;0;9
944;1982;0;4;0;2040;0;0;0;0;1;0;0;0;0;0;13;0;1,39976704120636;0;1;0;0;0;0;0;16
944;1983;0;5;0;2080;0;0;0;0;1;0;0;0;0;0;13;0;1,55551099777222;0;0;1;0;0;0;0;25
944;1984;0;6;0;2080;0;0;0;0;1;0;0;0;0;0;13;0;1,61800801753998;0;0;0;1;0;0;0;36
944;1985;0;7;0;1624;0;1;0;0;0;0;0;0;0;0;13;0;1,60797202587128;0;0;0;0;1;0;0;49
